professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,pro_feedback,pro_respected,pro_homework,pro_accessible,pro_ready,pro_participation,pro_skip,pro_inspirational,pro_graded,pro_teheavy,pro_group,pro_criteria,pro_hilarious,pro_quizzes,pro_amazing,pro_leheavy,pro_caring,pro_credit,pro_papers,pro_tough,num_student,post_date,name_onlines,name_not_onlines,student_star,online,offline,student_difficult,attence,for_credits,would_take_agains,grades,stu_tags,stu_feedback,stu_respected,stu_homework,stu_accessible,stu_ready,stu_participation,stu_skip,stu_inspirational,stu_graded,stu_teheavy,stu_group,stu_criteria,stu_hilarious,stu_quizzes,stu_amazing,stu_leheavy,stu_caring,stu_credit,stu_papers,stu_tough,help_useful,help_not_useful,comments
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,01/27/2005,NAN,PS242,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"never-ending knowledge of the subject, very easy class"
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,11/19/2004,NAN,STATELOCAL,4.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,this is the easiest class ever
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,11/19/2004,NAN,STATELOCALGOV,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"very easy class, very easy tests, rather dull lectures. i dont mind the dullness because this man\'s knowledge of the subject is amazing and he is great to talk to, just a regular guy who works hard at two jobs (county commissioner & adjunct lecturer)"
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,12/08/2003,NAN,STATELOCA,3.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,good stuff but uber snoring throughout
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,12/01/2003,NAN,STLOCAL,2.5,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,So boring. Very easy A.
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,05/08/2003,NAN,STATELOCAL,2.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,zzzzzzzzz. you\'ll fall asleep everyday. but the class is so easy it hurts. he flat out tells you what is on every test. easy 4.
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,04/30/2003,NAN,PS100,1.5,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comments
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,04/07/2003,NAN,STATELOCAL,3.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sit in the back and you\'ll do fine - I know a lot of people cheated in his class becuase all the exams are memorization - really easy grader - EXTREMELY BORING
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,04/06/2003,NAN,PS100,4.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Very very easy class and a really nice guy. Lots of memorization and the class is boring, time crawls by. Take it if you want an easy A for intro to polisci."
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,02/28/2003,NAN,PS100,3.5,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Easiest and most boring hours of my life. Also teaches State and Local, do yourselves a favor get another teacher cause the easy A doesn\'t justify the agony you will suffer in class."
Tom  Weaver,York College of Pennsylvania,Political Science department, York, PA,12,3.5,,1.5,Gives good feedback (1)  Skip class? You won\'t pass. (1)  Clear grading criteria (1),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,02/26/2003,NAN,GOVT,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Easy professor- really nice guy however a lot of easymemorization for the tests. Easy A.
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11/18/2009,NAN,MATH111,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Best math teacher I have ever had. Truely enjoyed her class.
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,03/12/2009,NAN,MATH111,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I have always struggled with math but she helped me tremendously. She is a beautiful person and a great teacher.
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,02/09/2009,NAN,MATH111,3.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,She can be tough. Make sure you ask questions. She is alway available to help you.
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,02/20/2008,NAN,PRECAC2,1.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very Bad Teacher. I think she makes math up. Tests are multiple choice u miss one and get a B. Very Bad teacher do not take
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,01/21/2008,NAN,MATH112,2.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I took Pre-Calc in High School so I didn\'t really pay attention in class. She gives 10pt. quizes through out term...make sure you show for them. Tests are Multiple Choice, I scored high without paying any attention during class. She has notebook checks...so completed homework is a must if you want to score high on the checks."
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10/12/2007,NAN,PC2,2.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Worst teacher ever. She does not mean to embarrass people she is just too stupid to answer basic mathematic questions. She is stupid and worthless. She cannot teach math because she does not KNOW it.
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,04/28/2007,NAN,MATH111,1.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The only class I\'ve ever slept in. I don\'t think she actualy answered any question she was asked. On the plus side, she rewards you for making an effort and her exams are multiple choice. If you enjoy math you might like her, but I was totally lost the entire term."
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,03/06/2006,NAN,MATH,3.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I liked her a lot.
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10/04/2005,NAN,PRECALC,1.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,don\'t take a class with her if you can help it
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,09/29/2005,NAN,PRECALC,1.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,horrible
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,02/02/2005,NAN,PRECALC1,4.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I must be in a parallel universe since I think her class is hard. I do the homework, keep up, do bad on the tests. I think she can go through the material actually on the homework, rather than making us learn it on our own."
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12/08/2004,NAN,PRECALC2,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"She may move quickly through the material but she teaches it well. If you pay attention and go to all the classes, you\'ll be fine. Adorable lady. I recommend her."
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11/26/2004,NAN,MATH,2.5,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK teacher
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11/25/2004,NAN,MATH,1.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"extremely egotistical, her multiple choice tests suck with no partial credit..."
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11/09/2004,NAN,PRECAL2,2.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Way too fast...multiple choice tests are no fun. Nice lady but didnt really enjoy the course.
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10/29/2004,NAN,PRECALC1,2.5,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"if you can keep up with her, go for it. she moves real fast & doesnt explain it too much. though she is always willing to help, but can make you look pretty dumb if you ask a question"
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10/14/2004,NAN,PRECALC,5.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"She lets you know exactly where you stand in the course. Her tests are based on the assignments and anyone who does the work, can pass her course. She is good."
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,09/29/2004,NAN,BUSCALC,1.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Breezed through the material, if you don\'t have any calc background goodluck!... askes the class if anyone has questions, and if you ask one she makes you feel like an idiot. Unprofessional do not take!"
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,09/23/2004,NAN,MATH112,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"She is one of the nicest, best, math teachers that I have ever had."
Irene  Brown,Mercyhurst University,Mathematics department, Erie, PA,5,3.2,,2.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,07/10/2004,NAN,PRECALCI,1.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,How is it that I did better in PreCalc II then PreCalc I??? B/c I took Brown for I and Palmer (God bless her!) for II...... Brown was more concerned w/breezing thru material than if students got it.... which i obviously didn\'t w/her..
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10/26/2011,NAN,IMIN371,1.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Not a friendly person to ask question
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,05/20/2011,NAN,IMIN371,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wow
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,01/24/2009,NAN,IMIN371,2.5,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Unfortunately if you have to take this class, there is no way around this prof. She was a bit unorganized at first since it was her first time using an iClicker (forgivable). Not forgivable was the way she treated students: no respect, not helpful. She actually got angry with many students for asking for clarification about her questions on exams."
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,06/26/2007,NAN,IMIN371,4.5,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Really cares about getting the material across
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,02/19/2007,NAN,IMIN371,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Burshtyns pretty awesome. She explains things the best of all the profs teaching the course and is pretty down to earth, I\'m not sure what all the hatings about...."
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12/18/2006,NAN,IMIN371,2.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Notes are quite disorganized and she has a tendency to reuse slides but they don\'t have a cohesive flow when you go to study. Material and lecturing style tends to get a bit dry.
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12/04/2005,NAN,IMIN371,1.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Test was ridiculously hard, and she\'s not helpful in answering questions."
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,04/30/2005,NAN,IMIN371,4.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"She\'s a really shy person... so if you ask her a question, her response will sometimes come off as really rude... but I don\'t think she means it like that. Her notes were clear, and she provided AMAZING supplementary notes, so it was not hard at all to study for her exam questions."
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11/23/2004,NAN,IMMIN371,1.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sent her questions on webmail and actually a jerkass response. Not very clear at all while teaching
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,08/18/2004,NAN,INTD371,1.0,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Such a bag!!!Not only can she not teach but if you are unfortunate enough to ask a question, well I would rather be shot"
Deborah  Burshtyn,University of Alberta,Medicine department, Edmonton, AB,9,2.7,,3.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12/15/2002,NAN,INTD371,2.5,0,1,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tough prof. Not terribly fun to be in this class. But okay material at times.
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,04/08/2016,NAN,MGT393,4.5,0,1,3,,Yes,,B+,AMAZING LECTURES  INSPIRATIONAL  HILARIOUS,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,One of the best prof at Rotman. Even after graduation I remembered his classes well. Very articulate guy with a great sense of humor. Sometimes attending his class makes me feel like I\'m in court. Great experience!
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,08/08/2015,NAN,2012,1.0,0,1,5,,Yes,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,I am not sure how this guy is even allowed to be in the classroom.
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,09/24/2014,NAN,RSM1160,2.5,0,1,4,,Yes,,,SKIP CLASS? YOU WON\'T PASS.  HILARIOUS,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Popular because his lectures are hilarious, but you think he\'s great until he decides that it\'s your turn to be picked on. In short, a bit of a bully. Also very unclear on grading criteria. Groups who made clear, concise, insightful presentations received the exact same grades as groups who went overtime and were all over the place. Unfathomable"
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,06/15/2005,NAN,MGT393,3.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"He\'s not really a good prof, many thinks so (mostly girls). But his marking is too tight. Ego too big, respect girls more than guys. Go to Shear\'s class, you\'ll do better in the exams."
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,05/02/2005,NAN,MGT393,4.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Great Prof.
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,01/22/2005,NAN,MGT393394,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"A Great Prof all around, keeping school interesting and fun. Witty Jokes, stories and bonus marks for \'rogues obscond\'! Good real life tips free of charge from a lawyer!"
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,12/14/2004,NAN,MGTA02,2.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,he\'s egotistical and thinks he\'s hot****. not a bad teacher though.
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,12/10/2004,NAN,MANAGEMENT,2.0,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Expect a low B, no matter how hard you work, you\'re just gonna end up w/ that. He loves putting ppl down and pick on ppl, especially if you are a guy."
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,07/11/2004,NAN,MGT394,4.5,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"great prof... very approachable and willing to help! Uses great, real-life examples in class"
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,02/05/2004,NAN,MGT,5.0,0,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,drives a nice looking BMW like the 007 model
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,09/15/2003,NAN,MGT,4.5,0,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Smart guy, but that doesn\'t take away that he is a **** having a mid-life crisis."
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,08/08/2003,NAN,MGTA01,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great professor I wish I was a management student so that i could have more classes with him
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,05/15/2003,NAN,MGT393,3.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"powers has his favorites in the class. only if you suck up, you\'ll get a fair grade."
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,05/02/2003,NAN,SCS0973,5.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Comments
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,02/22/2003,NAN,MGTA02,5.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Comments
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,02/13/2003,NAN,MGTA01,4.0,0,1,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Comments
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,12/20/2002,NAN,MGTC31,4.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aim for a B... b/c that\'s what you\'ll end up getting. Go to lectures... it helps
Richard  Powers,University of Toronto - St. George Campus,Management department, Toronto, ON,14,4.2,,2.6,Hilarious (2)  Inspirational (1)  Skip class? You won\'t pass. (1)  Amazing lectures (1),0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,66,12/18/2002,NAN,MGTA02,4.0,0,1,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,loud - keeps you awake in class
